|Run	|Epoch	#UnitErr	#PctErr	#PctCor	#CosDiff	#PerTrlMSec	#V4 ActAvg	#V4 Hog	#V4 Dead	#V4 Gnmda	#V4 GgabaB	#IT ActAvg	#IT Hog	#IT Dead	#IT Gnmda	#IT GgabaB	#Output ActAvg	#Output Hog	#Output Dead	#Output Gnmda	#Output GgabaB
0	34	0.0115	0.16	0.84	0.8441	196.5	0.06005	0	0.388	0.09774	0.1979	0.08624	0	0.1133	0.09217	0.2159	0.04442	0	0.1	0.03412	0.006069
0	35	0.014	0.19	0.81	0.8196	192	0.06072	0	0.3936	0.1203	0.3732	0.08874	0	0.1094	0.1125	0.2193	0.04379	0	0.1	0.03233	0.006328
0	36	0.013	0.18	0.82	0.8218	192	0.06075	0	0.3924	0.07748	0.3888	0.09047	0	0.1172	0.06719	0.1172	0.04371	0	0.1	0.02782	0.002342
0	37	0.013	0.18	0.82	0.8425	192.9	0.06063	0	0.3908	0.1134	0.4613	0.0907	0	0.1133	0.09444	0.3981	0.04416	0	0.1	0.03857	0.009352
0	38	0.016	0.21	0.79	0.8272	191.8	0.06101	0	0.3896	0.1188	0.5757	0.0921	0	0.1172	0.1161	0.3344	0.04381	0	0.1	0.01994	0.004598
0	39	0.007	0.11	0.89	0.8732	193.3	0.06218	0	0.3936	0.09083	0.3498	0.09455	0	0.1172	0.09607	0.3064	0.04335	0	0.1	0.03349	0.006065
0	40	0.019	0.26	0.74	0.7705	193.1	0.06195	0	0.3956	0.1255	0.9404	0.09526	0	0.1211	0.09928	0.4552	0.04373	0	0.1	0.04704	0.007062
0	41	0.008	0.12	0.88	0.8663	193.7	0.0626	0	0.39	0.083	0.1594	0.09559	0	0.1094	0.09682	0.1661	0.0435	0	0.1	0.02827	0.002697
0	42	0.008	0.12	0.88	0.8339	195.4	0.0631	0	0.3928	0.109	0.3561	0.09779	0	0.1172	0.1054	0.3711	0.04362	0	0.1	0.0239	0.009158
0	43	0.009	0.15	0.85	0.8327	193.9	0.06336	0	0.3904	0.1006	0.2935	0.09923	0	0.1211	0.09006	0.2235	0.04317	0	0.1	0.03493	0.007809
0	44	0.0105	0.16	0.84	0.8292	199.3	0.06303	0	0.39	0.1039	0.1522	0.1013	0	0.1172	0.09047	0.3594	0.04378	0	0.1	0.02532	0.002137
0	45	0.017	0.24	0.76	0.7871	194	0.06271	0	0.3924	0.1154	0.2814	0.1012	0	0.1133	0.1102	0.4767	0.04478	0	0.1	0.03228	0.005045
0	46	0.0095	0.14	0.86	0.8425	195.7	0.06384	0	0.3904	0.1145	0.4516	0.1025	0	0.1133	0.1079	0.2689	0.04539	0	0.1	0.03832	0.00296
0	47	0.0135	0.22	0.78	0.7837	195.7	0.06383	0	0.392	0.1069	0.5115	0.1033	0	0.1094	0.09564	0.4731	0.0439	0	0.1	0.03952	0.007031
0	48	0.012	0.18	0.82	0.8008	193.3	0.06488	0	0.3912	0.1004	0.3054	0.1046	0	0.1133	0.1042	0.3141	0.04353	0	0.1	0.02839	0.003729
0	49	0.0145	0.2	0.8	0.7927	194.9	0.06401	0	0.3912	0.09154	0.3588	0.1055	0	0.1133	0.05599	0.2112	0.04375	0	0.1	0.02326	0.002179
0	50	0.019	0.29	0.71	0.7399	192.7	0.06267	0	0.3932	0.1108	0.2454	0.1066	0	0.1094	0.1199	0.7051	0.04405	0	0.1	0.02882	0.01007
0	51	0.014	0.2	0.8	0.7638	195.6	0.06343	0	0.3936	0.09126	0.2503	0.1081	0	0.1172	0.08799	0.4943	0.04433	0	0.1	0.05639	0.006377
0	52	0.017	0.24	0.76	0.7514	194.7	0.06356	0	0.3936	0.09898	0.1816	0.1083	0	0.1055	0.1048	0.5017	0.04357	0	0.1	0.05419	0.009623
0	53	0.0155	0.23	0.77	0.75	195.9	0.06285	0	0.392	0.08667	0.2246	0.1087	0	0.1133	0.09398	0.3123	0.04439	0	0.1	0.02851	0.004272
0	54	0.017	0.24	0.76	0.7563	199	0.0644	0	0.3932	0.07391	0.2287	0.1107	0	0.1211	0.03812	0.06511	0.04389	0	0.1	0.01158	0.0005787
0	55	0.019	0.28	0.72	0.7494	194.3	0.06436	0	0.3912	0.0763	0.1759	0.1108	0	0.125	0.09165	0.3274	0.04429	0	0.1	0.03212	0.003244
