|Run	|Epoch	#UnitErr	#PctErr	#PctCor	#CosDiff	#PerTrlMSec	#V4 ActAvg	#V4 Hog	#V4 Dead	#V4 Gnmda	#V4 GgabaB	#IT ActAvg	#IT Hog	#IT Dead	#IT Gnmda	#IT GgabaB	#Output ActAvg	#Output Hog	#Output Dead	#Output Gnmda	#Output GgabaB
7	14	0.0205	0.37	0.63	0.8319	190.3	0.04913	0	0.3772	0.08713	0.2473	0.04612	0	0.1484	0.03604	0.03655	0.04432	0	0.1	0.02786	0.003937
7	15	0.017	0.31	0.69	0.8374	191.6	0.0497	0	0.3852	0.08544	0.153	0.04771	0	0.1523	0.06335	0.111	0.04371	0	0.1	0.03097	0.005022
7	16	0.0135	0.24	0.76	0.8744	191.3	0.05061	0	0.3892	0.0745	0.1088	0.04981	0	0.1367	0.05381	0.08093	0.04291	0	0.1	0.01878	0.002698
7	17	0.0185	0.28	0.72	0.8191	190.6	0.05195	0	0.3908	0.1008	0.2048	0.05239	0	0.125	0.05074	0.08253	0.04358	0	0.1	0.02515	0.004878
7	18	0.0125	0.19	0.81	0.8759	190.6	0.05296	0	0.3904	0.07391	0.1519	0.05445	0	0.125	0.05543	0.04925	0.04431	0	0.1	0.02011	0.003724
7	19	0.0115	0.17	0.83	0.8492	190.5	0.05343	0	0.3892	0.08295	0.1827	0.05624	0	0.1094	0.05947	0.08103	0.04334	0	0.1	0.03024	0.004823
7	20	0.014	0.23	0.77	0.8757	189.8	0.05375	0	0.392	0.07884	0.2055	0.05758	0	0.1172	0.04236	0.05675	0.04404	0	0.1	0.02683	0.002864
7	21	0.0135	0.19	0.81	0.8709	192.5	0.05533	0	0.3936	0.08609	0.1635	0.0595	0	0.1094	0.06701	0.1443	0.0441	0	0.1	0.02788	0.003381
7	22	0.0115	0.17	0.83	0.8522	191.6	0.05563	0	0.3992	0.1102	0.3347	0.0614	0	0.1094	0.0636	0.1244	0.04448	0	0.1	0.03272	0.005937
7	23	0.009	0.13	0.87	0.885	191.5	0.05492	0	0.4012	0.1012	0.3094	0.06359	0	0.1016	0.05736	0.07281	0.04494	0	0.1	0.03256	0.003597
7	24	0.011	0.15	0.85	0.8647	191.9	0.05547	0	0.4008	0.09114	0.1565	0.06591	0	0.1055	0.07224	0.1894	0.04365	0	0.1	0.03344	0.005134
7	25	0.0155	0.22	0.78	0.8212	191.7	0.05708	0	0.4016	0.07947	0.1381	0.06792	0	0.1172	0.07917	0.1503	0.04443	0	0.1	0.02589	0.003612
7	26	0.0095	0.15	0.85	0.8813	191.9	0.05736	0	0.3972	0.123	0.3701	0.06924	0	0.1172	0.06289	0.09569	0.04436	0	0.1	0.03235	0.004094
7	27	0.011	0.15	0.85	0.8497	192.9	0.05711	0	0.3968	0.08759	0.2376	0.07132	0	0.1133	0.05753	0.06369	0.04344	0	0.1	0.0265	0.001868
7	28	0.005	0.06	0.94	0.9182	191.1	0.05846	0	0.4096	0.09552	0.268	0.07422	0	0.1055	0.08441	0.1079	0.04343	0	0.1	0.0329	0.003344
7	29	0.01	0.15	0.85	0.8868	190.4	0.05887	0	0.4056	0.1334	0.2688	0.0749	0	0.1094	0.1126	0.4756	0.04396	0	0.1	0.03161	0.006085
7	30	0.0095	0.13	0.87	0.8775	191.7	0.05911	0	0.396	0.1089	0.2036	0.07645	0	0.1172	0.07644	0.1164	0.04347	0	0.1	0.03378	0.003153
7	31	0.015	0.18	0.82	0.8471	192.8	0.05847	0	0.3904	0.1122	0.2094	0.07877	0	0.1094	0.1163	0.3576	0.04394	0	0.1	0.03252	0.008534
7	32	0.01	0.13	0.87	0.8741	191	0.05965	0	0.394	0.09075	0.2593	0.08053	0	0.09375	0.05755	0.1141	0.04379	0	0.1	0.02484	0.002627
7	33	0.014	0.17	0.83	0.8383	192.7	0.05995	0	0.4	0.1026	0.2233	0.0815	0	0.1016	0.1056	0.2569	0.04246	0	0.1	0.03186	0.005273
7	34	0.011	0.14	0.86	0.8613	191.9	0.06049	0	0.3968	0.08673	0.2025	0.0835	0	0.1055	0.07731	0.2087	0.04295	0	0.1	0.03558	0.003222
7	35	0.0075	0.11	0.89	0.8918	193	0.06108	0	0.3996	0.07334	0.1357	0.08464	0	0.1016	0.09145	0.3245	0.04328	0	0.1	0.02584	0.003012
7	36	0.0125	0.18	0.82	0.841	192.2	0.06068	0	0.4036	0.1014	0.5222	0.08701	0	0.1094	0.08405	0.2651	0.04397	0	0.1	0.03513	0.005165
7	37	0.012	0.14	0.86	0.8543	192.1	0.0606	0	0.4096	0.09429	0.2557	0.08818	0	0.1055	0.1105	0.5213	0.04411	0	0.1	0.03071	0.003565
7	38	0.0125	0.17	0.83	0.842	192.6	0.06094	0	0.4036	0.1147	0.2236	0.08869	0	0.1016	0.1644	0.6475	0.04372	0	0.1	0.0341	0.004756
7	39	0.0125	0.18	0.82	0.8508	193.1	0.06167	0	0.398	0.1189	0.3029	0.09006	0	0.1055	0.1085	0.3499	0.0442	0	0.1	0.03466	0.005205
7	40	0.009	0.14	0.86	0.8273	192.8	0.06112	0	0.3992	0.08094	0.1128	0.09153	0	0.1055	0.07891	0.1889	0.04442	0	0.1	0.02372	0.001827
7	41	0.0195	0.29	0.71	0.7957	191.5	0.06105	0	0.4012	0.1167	0.3583	0.0929	0	0.1172	0.09152	0.2554	0.04409	0	0.1	0.03514	0.003898
7	42	0.0115	0.18	0.82	0.8365	193.2	0.06153	0	0.4052	0.09625	0.1855	0.09399	0	0.1211	0.06989	0.2732	0.0441	0	0.1	0.02481	0.003684
7	43	0.012	0.17	0.83	0.8106	194.2	0.06222	0	0.3992	0.1046	0.1915	0.09498	0	0.1094	0.1232	0.4121	0.04376	0	0.1	0.03362	0.006412
7	44	0.0145	0.2	0.8	0.8149	193.6	0.06308	0	0.4024	0.1089	0.4386	0.09698	0	0.1094	0.1447	0.6746	0.04381	0	0.1	0.03484	0.009367
7	45	0.0155	0.23	0.77	0.8226	194.1	0.06232	0	0.4036	0.08435	0.4671	0.09733	0	0.1055	0.07842	0.2086	0.04369	0	0.1	0.03775	0.003449
7	46	0.016	0.24	0.76	0.8367	195.3	0.0621	0	0.4068	0.1009	0.1688	0.09958	0	0.1055	0.09135	0.3726	0.04424	0	0.1	0.0279	0.00402
7	47	0.017	0.26	0.74	0.8193	195.3	0.06148	0	0.4072	0.1258	0.2925	0.1004	0	0.1094	0.08767	0.2608	0.04406	0	0.1	0.02093	0.003587
7	48	0.014	0.21	0.79	0.8023	191.8	0.06226	0	0.408	0.1079	0.3099	0.1012	0	0.1055	0.1044	0.4195	0.04352	0	0.1	0.02774	0.003153
7	49	0.012	0.16	0.84	0.8187	191.9	0.0635	0	0.4016	0.09003	0.3404	0.1024	0	0.1055	0.07209	0.2214	0.04267	0	0.1	0.03367	0.001967
7	50	0.018	0.28	0.72	0.7791	193	0.06393	0	0.3996	0.1073	0.3084	0.1031	0	0.09766	0.09338	0.3673	0.04437	0	0.1	0.02774	0.003157
7	51	0.0275	0.32	0.68	0.7329	192	0.06254	0	0.3976	0.1189	0.1511	0.1036	0	0.09766	0.09335	0.2884	0.04475	0	0.1	0.02912	0.003148
7	52	0.015	0.26	0.74	0.7992	193.8	0.06288	0	0.4012	0.08955	0.1385	0.1052	0	0.09375	0.0682	0.114	0.04424	0	0.1	0.01387	0.002136
7	53	0.0285	0.42	0.58	0.7161	193.8	0.06318	0	0.4	0.1119	0.268	0.1046	0	0.09375	0.05695	0.1408	0.04382	0	0.1	0.01742	0.001727
7	54	0.02	0.29	0.71	0.7687	193.7	0.0626	0	0.4036	0.08093	0.1161	0.1056	0	0.1016	0.05959	0.1662	0.04399	0	0.1	0.02669	0.002305
7	55	0.018	0.26	0.74	0.7447	194.1	0.06412	0	0.4032	0.08528	0.1686	0.1079	0	0.09766	0.0887	0.2121	0.04428	0	0.1	0.01931	0.002564
7	56	0.0135	0.23	0.77	0.7903	193.6	0.06357	0	0.4048	0.1088	0.155	0.1074	0	0.09375	0.09389	0.2608	0.04318	0	0.1	0.03521	0.001768
7	57	0.022	0.3	0.7	0.7387	192.3	0.06339	0	0.4028	0.1069	0.1838	0.1072	0	0.1016	0.125	0.4967	0.04433	0	0.1	0.03134	0.00537
7	58	0.018	0.28	0.72	0.7563	192.2	0.06398	0	0.4072	0.1096	0.3396	0.1081	0	0.1055	0.07497	0.1207	0.04392	0	0.1	0.01431	0.001136
7	59	0.015	0.26	0.74	0.7356	192.9	0.06399	0	0.4084	0.1022	0.689	0.1088	0	0.1055	0.1319	0.5639	0.0437	0	0.1	0.03072	0.007342
7	60	0.0175	0.29	0.71	0.7561	194.2	0.06366	0	0.4072	0.09377	0.3323	0.1094	0	0.1016	0.1694	0.9679	0.04448	0	0.1	0.03446	0.006759
7	61	0.0205	0.32	0.68	0.7218	193.1	0.06383	0	0.408	0.08791	0.09439	0.1097	0	0.1016	0.1136	0.4692	0.04413	0	0.1	0.02074	0.002276
7	62	0.02	0.27	0.73	0.7213	193	0.06318	0	0.404	0.1154	0.2641	0.1098	0	0.1016	0.1211	0.4812	0.04388	0	0.1	0.02845	0.005023
7	63	0.0205	0.28	0.72	0.7339	193.5	0.06333	0	0.4032	0.08564	0.1694	0.1098	0	0.09375	0.0733	0.2568	0.04303	0	0.1	0.02203	0.001626
7	64	0.0145	0.23	0.77	0.7465	193.5	0.06337	0	0.4028	0.08415	0.1449	0.1099	0	0.09375	0.06842	0.1636	0.04336	0	0.1	0.01794	0.001132
7	65	0.0185	0.27	0.73	0.7389	192.9	0.06353	0	0.4036	0.07181	0.1318	0.1115	0	0.09766	0.06319	0.07524	0.04308	0	0.1	0.01756	0.0003773
7	66	0.019	0.3	0.7	0.7163	194.1	0.06317	0	0.4044	0.1083	0.2494	0.1112	0	0.1016	0.1341	0.5515	0.0429	0	0.1	0.02726	0.004581
7	67	0.014	0.2	0.8	0.7446	194.2	0.06247	0	0.4068	0.1067	0.3158	0.1113	0	0.09375	0.1305	0.4158	0.04404	0	0.1	0.02951	0.002389
7	68	0.0205	0.32	0.68	0.7141	195.6	0.06348	0	0.406	0.1162	0.1383	0.1126	0	0.09375	0.09765	0.3129	0.044	0	0.1	0.0162	0.001346
7	69	0.019	0.31	0.69	0.7153	193.4	0.06277	0	0.4024	0.07839	0.135	0.1112	0	0.09375	0.07431	0.1141	0.04342	0	0.1	0.01342	0.001333
7	70	0.023	0.33	0.67	0.677	193.6	0.06364	0	0.4032	0.1163	0.2321	0.1136	0	0.09375	0.1045	0.3011	0.04378	0	0.1	0.01842	0.002451
7	71	0.0255	0.42	0.58	0.6462	193.5	0.06387	0	0.4064	0.1125	0.1044	0.1155	0	0.09766	0.07451	0.1079	0.04387	0	0.1	0.01289	0.0007519
7	72	0.022	0.36	0.64	0.6956	193.3	0.06392	0	0.4036	0.0918	0.1442	0.1144	0	0.09375	0.1137	0.2496	0.04371	0	0.1	0.01455	0.002539
7	73	0.02	0.29	0.71	0.7025	193.9	0.06345	0	0.4028	0.07925	0.4353	0.1138	0	0.09375	0.1067	0.2976	0.04379	0	0.1	0.02065	0.003134
7	74	0.0265	0.39	0.61	0.6563	193.3	0.06289	0	0.4052	0.07176	0.1164	0.1152	0	0.1016	0.06978	0.1773	0.04405	0	0.1	0.01696	0.0004441
7	75	0.0265	0.42	0.58	0.6823	193	0.0625	0	0.4008	0.1121	0.5941	0.1143	0	0.1016	0.1496	0.5683	0.04411	0	0.1	0.01379	0.003246
7	76	0.0295	0.45	0.55	0.6409	193.2	0.06384	0	0.3988	0.08581	0.145	0.117	0	0.09766	0.08512	0.2312	0.0441	0	0.1	0.01675	0.001313
7	77	0.0185	0.31	0.69	0.6984	192.5	0.06358	0	0.3992	0.0944	0.1423	0.1164	0	0.1016	0.08524	0.3526	0.04378	0	0.1	0.02012	0.00243
7	78	0.029	0.44	0.56	0.6669	192.6	0.06363	0	0.4012	0.114	0.2636	0.1145	0	0.09766	0.1731	0.6472	0.04364	0	0.1	0.01659	0.004429
7	79	0.025	0.4	0.6	0.663	194.2	0.06406	0	0.4036	0.1259	0.3268	0.1164	0	0.09766	0.1584	0.3876	0.04323	0	0.1	0.01816	0.003343
7	80	0.0265	0.46	0.54	0.639	193.1	0.06289	0	0.4032	0.08922	0.2377	0.1169	0	0.1016	0.1644	0.4303	0.04365	0	0.1	0.01785	0.00267
7	81	0.028	0.49	0.51	0.6508	193.2	0.06345	0	0.4028	0.1221	0.1766	0.1187	0	0.1016	0.1036	0.2638	0.04406	0	0.1	0.0143	0.002734
7	82	0.0305	0.47	0.53	0.6272	191.7	0.06302	0	0.402	0.1165	0.4073	0.1167	0	0.09766	0.1216	0.2458	0.04375	0	0.1	0.01575	0.00166
7	83	0.0275	0.41	0.59	0.6359	193.8	0.06285	0	0.404	0.08122	0.1901	0.1178	0	0.1016	0.1357	0.2756	0.04297	0	0.1	0.01232	0.001268
7	84	0.0285	0.43	0.57	0.6272	193.5	0.06325	0	0.4044	0.1255	0.2454	0.1184	0	0.1172	0.181	0.6587	0.04245	0	0.1	0.01398	0.002812
7	85	0.024	0.39	0.61	0.654	193.2	0.06446	0	0.4004	0.1102	0.1045	0.1184	0	0.1016	0.08166	0.1627	0.04296	0	0.1	0.01632	0.001295
7	86	0.029	0.46	0.54	0.6303	192.8	0.06489	0	0.402	0.08622	0.3099	0.1186	0	0.09766	0.09504	0.2061	0.04376	0	0.1	0.01141	0.00219
7	87	0.033	0.52	0.48	0.5826	193.3	0.06452	0	0.4024	0.07872	0.2636	0.1191	0	0.1016	0.1242	0.3331	0.04425	0	0.1	0.01251	0.002363
7	88	0.0245	0.44	0.56	0.6334	191.1	0.06461	0	0.4	0.08191	0.1371	0.12	0	0.1055	0.08203	0.09746	0.04361	0	0.1	0.01344	0.0006827
7	89	0.0295	0.51	0.49	0.601	192.7	0.06475	0	0.4008	0.09532	0.2541	0.1204	0	0.1016	0.1243	0.3763	0.04419	0	0.1	0.01471	0.002341
7	90	0.03	0.54	0.46	0.5957	193.5	0.06545	0	0.4016	0.08513	0.1603	0.1211	0	0.09766	0.05948	0.09536	0.04441	0	0.1	0.01018	0.0007462
7	91	0.0315	0.52	0.48	0.6113	194.1	0.06508	0	0.4036	0.1117	0.218	0.1218	0	0.09766	0.1221	0.1372	0.04376	0	0.1	0.021	0.001477
7	92	0.035	0.61	0.39	0.5784	193.5	0.06455	0	0.4044	0.1222	0.4514	0.121	0	0.09766	0.1798	0.6337	0.04389	0	0.1	0.01109	0.003961
7	93	0.024	0.46	0.54	0.6416	191.4	0.06418	0	0.4052	0.06853	0.08405	0.1195	0	0.09766	0.05307	0.08297	0.04397	0	0.1	0.008831	0.001011
7	94	0.027	0.51	0.49	0.6169	192	0.06517	0	0.402	0.1067	0.1458	0.1225	0	0.1016	0.06327	0.1384	0.04469	0	0.1	0.01217	0.0006509
7	95	0.031	0.59	0.41	0.5911	191.2	0.06453	0	0.4032	0.08703	0.1735	0.1224	0	0.1055	0.08965	0.08733	0.04425	0	0.1	0.01861	0.000652
7	96	0.0305	0.56	0.44	0.6164	192.4	0.06297	0	0.4036	0.09145	0.5582	0.1196	0	0.09766	0.122	0.2828	0.04362	0	0.1	0.01313	0.002257
7	97	0.0315	0.57	0.43	0.6025	191.9	0.06337	0	0.404	0.08052	0.2216	0.1198	0	0.1016	0.1248	0.2658	0.04319	0	0.1	0.01582	0.001054
7	98	0.0315	0.61	0.39	0.5999	190.2	0.06388	0	0.4024	0.09487	0.1422	0.1205	0	0.1172	0.1152	0.3982	0.04373	0	0.1	0.01296	0.001791
7	99	0.0305	0.58	0.42	0.6136	194.3	0.06417	0	0.4024	0.09437	0.2286	0.1204	0	0.1133	0.152	0.5714	0.04388	0	0.1	0.01686	0.004251
7	100	0.034	0.62	0.38	0.572	193.7	0.06206	0	0.4064	0.08114	0.08261	0.1173	0	0.1055	0.1186	0.07197	0.04437	0	0.1	0.01286	0.0006829
7	101	0.0355	0.67	0.33	0.5877	193.9	0.06427	0	0.4064	0.1244	0.3234	0.1213	0	0.1016	0.1311	0.3233	0.04352	0	0.1	0.01127	0.001532
7	102	0.0325	0.61	0.39	0.6037	192.6	0.06335	0	0.4044	0.1046	0.2393	0.1195	0	0.09766	0.1681	0.3385	0.04456	0	0.1	0.01597	0.002036
7	103	0.0305	0.55	0.45	0.605	191.9	0.06472	0	0.4032	0.09066	0.1257	0.1211	0	0.09766	0.08419	0.09095	0.0446	0	0.1	0.0178	0.0005224
7	104	0.032	0.6	0.4	0.5908	195.6	0.06458	0	0.4048	0.1183	0.3091	0.1216	0	0.1016	0.1359	0.1986	0.04292	0	0.1	0.02413	0.001997
7	105	0.038	0.71	0.29	0.5672	193.4	0.06425	0	0.4012	0.07902	0.1452	0.1215	0	0.1094	0.1057	0.2405	0.04339	0	0.1	0.01198	0.001514
7	106	0.0335	0.63	0.37	0.5844	194.7	0.06396	0	0.4024	0.116	0.2213	0.1216	0	0.1055	0.1283	0.2691	0.0443	0	0.1	0.009839	0.001712
7	107	0.0325	0.6	0.4	0.5738	193.3	0.06384	0	0.4036	0.1011	0.269	0.1214	0	0.1133	0.1233	0.3638	0.04435	0	0.1	0.01561	0.002682
7	108	0.0325	0.64	0.36	0.6156	192.8	0.06413	0	0.4028	0.08489	0.1277	0.1212	0	0.1094	0.1331	0.1652	0.04408	0	0.1	0.01664	0.001793
7	109	0.034	0.61	0.39	0.5691	192.4	0.06499	0	0.404	0.1281	0.224	0.1257	0	0.1094	0.08729	0.1549	0.04371	0	0.1	0.009842	0.0004518
7	110	0.0355	0.68	0.32	0.5812	191.3	0.06339	0	0.4016	0.08796	0.1622	0.1217	0	0.1094	0.05239	0.09048	0.04353	0	0.1	0.01381	0.0004051
7	111	0.034	0.64	0.36	0.6027	193.7	0.06386	0	0.4012	0.111	0.1297	0.1212	0	0.1094	0.08189	0.08827	0.04326	0	0.1	0.02183	0.0006527
7	112	0.039	0.72	0.28	0.5618	193.1	0.06421	0	0.4004	0.08288	0.1502	0.1214	0	0.1094	0.07247	0.1349	0.04365	0	0.1	0.0138	0.0006409
7	113	0.0365	0.7	0.3	0.5818	192.7	0.06579	0	0.4012	0.1071	0.2133	0.124	0	0.1094	0.1565	0.3563	0.04381	0	0.1	0.01386	0.001727
7	114	0.0365	0.69	0.31	0.5709	192	0.06441	0	0.4012	0.07803	0.111	0.1201	0	0.1055	0.09289	0.1211	0.04315	0	0.1	0.01136	0.0005632
7	115	0.039	0.67	0.33	0.5597	192.4	0.06557	0	0.4008	0.09467	0.1572	0.1236	0	0.1055	0.1339	0.2237	0.04287	0	0.1	0.01438	0.001604
7	116	0.041	0.69	0.31	0.5474	195.6	0.06472	0	0.4024	0.08427	0.1785	0.1218	0	0.1094	0.1006	0.1724	0.0428	0	0.1	0.01619	0.001153
7	117	0.0365	0.65	0.35	0.6026	193.3	0.06318	0	0.4004	0.09643	0.3137	0.1201	0	0.1055	0.1231	0.2755	0.04321	0	0.1	0.01259	0.002408
7	118	0.0395	0.72	0.28	0.5273	191	0.06456	0	0.4004	0.0829	0.07774	0.1233	0	0.1055	0.1062	0.124	0.04386	0	0.1	0.01041	0.001367
7	119	0.036	0.66	0.34	0.5467	190.7	0.06431	0	0.3992	0.08074	0.08445	0.1225	0	0.1016	0.06552	0.05989	0.04506	0	0.1	0.009311	0.0007927
7	120	0.0415	0.72	0.28	0.5424	192.6	0.06402	0	0.4	0.07212	0.1347	0.1221	0	0.1055	0.05962	0.05912	0.04455	0	0.1	0.007726	0.0006885
7	121	0.0335	0.65	0.35	0.5474	192.3	0.06371	0	0.4	0.09696	0.1141	0.1226	0	0.1016	0.1035	0.08585	0.0446	0	0.1	0.01267	0.000476
7	122	0.034	0.67	0.33	0.573	191.8	0.0661	0	0.4004	0.1154	0.1745	0.1262	0	0.1172	0.2282	0.5107	0.04455	0	0.1	0.01452	0.002956
7	123	0.0365	0.7	0.3	0.5701	193.5	0.06494	0	0.4004	0.09979	0.1356	0.1242	0	0.1055	0.07703	0.06916	0.04334	0	0.1	0.01192	0.000497
7	124	0.0385	0.75	0.25	0.5589	191.6	0.06434	0	0.4008	0.08719	0.2411	0.1236	0	0.1055	0.06854	0.1213	0.04344	0	0.1	0.01368	0.0009053
7	125	0.0345	0.67	0.33	0.5835	192.3	0.06417	0	0.4004	0.1005	0.1518	0.1215	0	0.1055	0.1985	0.2338	0.04343	0	0.1	0.01488	0.002239
7	126	0.037	0.73	0.27	0.5704	192.3	0.06491	0	0.4016	0.09386	0.2959	0.124	0	0.1094	0.08186	0.1766	0.04327	0	0.1	0.01385	0.001095
7	127	0.035	0.66	0.34	0.5686	191.5	0.06523	0	0.402	0.0991	0.232	0.124	0	0.1094	0.1196	0.1047	0.0438	0	0.1	0.009536	0.00104
7	128	0.039	0.73	0.27	0.5733	191.3	0.06465	0	0.402	0.07881	0.1025	0.1227	0	0.1016	0.07252	0.07459	0.04332	0	0.1	0.01251	0.0004757
7	129	0.0405	0.75	0.25	0.5605	191.9	0.06521	0	0.4024	0.08499	0.1462	0.1249	0	0.1016	0.1083	0.09273	0.04415	0	0.1	0.02084	0.0008954
7	130	0.038	0.65	0.35	0.5691	191.7	0.06483	0	0.4	0.07715	0.136	0.1233	0	0.1016	0.09545	0.1099	0.04335	0	0.1	0.01242	0.001049
7	131	0.04	0.73	0.27	0.5452	191.1	0.06324	0	0.3984	0.09718	0.361	0.1191	0	0.1016	0.1111	0.9387	0.04327	0	0.1	0.01427	0.002448
7	132	0.0345	0.67	0.33	0.5527	191	0.06468	0	0.4	0.1145	0.3036	0.1235	0	0.1016	0.1358	0.2109	0.04371	0	0.1	0.01451	0.001879
7	133	0.04	0.72	0.28	0.5462	191.2	0.0659	0	0.4012	0.09944	0.2255	0.1255	0	0.1055	0.1271	0.1825	0.04382	0	0.1	0.01421	0.001577
7	134	0.036	0.68	0.32	0.5529	191.6	0.06409	0	0.3996	0.0789	0.1556	0.1207	0	0.1016	0.06507	0.08467	0.04414	0	0.1	0.01264	0.0007747
7	135	0.04	0.74	0.26	0.5096	189.7	0.06452	0	0.3996	0.1198	0.3965	0.1236	0	0.1094	0.1228	0.2947	0.04432	0	0.1	0.01363	0.001243
7	136	0.042	0.76	0.24	0.5503	191	0.06519	0	0.3992	0.09429	0.1943	0.1248	0	0.1094	0.09975	0.1421	0.04431	0	0.1	0.01679	0.001273
7	137	0.034	0.64	0.36	0.5727	191.3	0.06384	0	0.4008	0.1083	0.2253	0.1222	0	0.1094	0.1466	0.3047	0.0442	0	0.1	0.01987	0.001732
7	138	0.04	0.68	0.32	0.5473	191.7	0.06337	0	0.4004	0.08742	0.1327	0.1229	0	0.1094	0.09578	0.09353	0.04354	0	0.1	0.01217	0.001204
7	139	0.0435	0.77	0.23	0.5252	191.6	0.06542	0	0.3988	0.1087	0.3309	0.1244	0	0.1055	0.1305	0.4454	0.04383	0	0.1	0.01051	0.0008594
7	140	0.0435	0.76	0.24	0.5323	192.9	0.06337	0	0.3992	0.1128	0.2693	0.1221	0	0.1055	0.1802	0.3571	0.04374	0	0.1	0.01158	0.001896
7	141	0.04	0.72	0.28	0.5178	191.7	0.06395	0	0.4012	0.09741	0.4445	0.1244	0	0.09766	0.09191	0.6813	0.04357	0	0.1	0.01403	0.001363
7	142	0.041	0.79	0.21	0.5243	191.6	0.06351	0	0.4	0.1138	0.1345	0.1225	0	0.1016	0.175	0.1849	0.04464	0	0.1	0.02244	0.001979
7	143	0.0365	0.7	0.3	0.5781	194.4	0.06373	0	0.3992	0.07704	0.1046	0.1221	0	0.1055	0.06623	0.1032	0.04387	0	0.1	0.009193	0.0008294
7	144	0.038	0.72	0.28	0.5279	192.5	0.06311	0	0.3992	0.1239	0.3694	0.1215	0	0.1055	0.1524	0.2691	0.04357	0	0.1	0.01058	0.001673
7	145	0.0385	0.7	0.3	0.536	191.8	0.06563	0	0.4	0.08682	0.2846	0.1244	0	0.1094	0.1299	0.2285	0.04448	0	0.1	0.01134	0.001399
7	146	0.041	0.79	0.21	0.4969	191.2	0.06469	0	0.4012	0.09185	0.2477	0.1235	0	0.1055	0.1138	0.1368	0.04365	0	0.1	0.01197	0.001586
7	147	0.04	0.74	0.26	0.5639	192.8	0.06499	0	0.4004	0.09368	0.1597	0.1243	0	0.1055	0.0922	0.08969	0.04323	0	0.1	0.0145	0.0005927
7	148	0.041	0.82	0.18	0.5111	192.6	0.0643	0	0.4	0.08042	0.09309	0.1221	0	0.1016	0.07046	0.08465	0.0445	0	0.1	0.006163	0.0003188
7	149	0.04	0.77	0.23	0.5402	190.7	0.06419	0	0.4016	0.1119	0.2127	0.1233	0	0.1094	0.124	0.2194	0.04451	0	0.1	0.01237	0.001385
7	150	0.038	0.7	0.3	0.5294	192.5	0.06494	0	0.3992	0.09712	0.3383	0.1243	0	0.1016	0.1192	0.1722	0.04402	0	0.1	0.01333	0.00141
7	151	0.0395	0.73	0.27	0.5432	192.7	0.06257	0	0.4004	0.09934	0.371	0.1226	0	0.1055	0.09407	0.1956	0.04356	0	0.1	0.01094	0.001602
